algorithm	0	1	2	3	4	5	minimum_rank_avg	min_node_zscore	avg_recon_dist	seed	noise	sample_size	num_genes	data_file
adage	3.448	3.352	3.35	3.393333333333333	3.33	3.32	3.3490666666666664	-1.3069859482864898	5.524319848210677	346422	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
pca	2.04	1.204	1.535	1.08	1.2	1.24	1.2518	-1.9195885834900277	5.064429434198191	346422	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
ica	1.98	2.544	2.48	1.3333333333333333	1.79	1.38	1.9054666666666664	2.020995014839499	5.064349027025117	346422	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
nmf	1.1840000000000002	1.484	1.48	1.7133333333333334	1.49	1.82	1.5974666666666668	-1.4689928435317352	5.064403348989916	346422	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
tybalt	3.1439999999999997	1.524	1.875	2.72	1.68	2.2	1.9998	2.218094524178104	5.0801334530152635	637773	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
adage	2.912	1.892	1.275	2.953333333333333	1.46	1.48	1.8120666666666665	-0.17316438211084098	5.329767074329237	637773	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
pca	2.076	1.196	1.545	1.06	1.22	1.12	1.2282	-2.0044005892809333	5.064298344151718	637773	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
ica	1.98	2.544	2.48	1.3333333333333333	1.79	1.38	1.9054666666666664	2.018991023700417	5.06434902702512	637773	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
nmf	1.2	1.484	1.48	1.7266666666666666	1.49	1.76	1.5881333333333334	-1.465298261679304	5.064399706178128	637773	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
tybalt	3.168	1.244	1.83	3.1666666666666665	1.65	1.98	1.9741333333333333	-0.12663205068988145	5.073592299782424	413592	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
adage	2.992	2.156	1.335	2.98	1.51	1.46	1.8882	0.5201759391879782	5.241508544859917	413592	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
pca	2.084	1.2	1.535	1.0666666666666669	1.19	1.2	1.2383333333333335	-1.9923787350285491	5.064466528027905	413592	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
ica	2.044	2.588	2.605	1.3733333333333333	1.89	1.32	1.9552666666666667	2.0116443784708093	5.064349027025122	413592	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
nmf	1.188	1.484	1.48	1.7133333333333334	1.49	1.78	1.5894666666666668	-1.463763290442901	5.06439985693933	413592	1.0	500	1000	data/simulation/sim_data_samplesize_500_noise_1_genes_1000.tsv
tybalt	3.008	1.376	1.25	1.4533333333333334	1.84	1.2	1.4238666666666666	1.6576405434569523	3.0142822183033933	235073	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	3.28	3.016	3.35	3.333333333333333	3.1	2.96	3.151866666666667	0.9134787630011576	3.5595445738533766	235073	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.6	1.08	1.21	1.04	1.02	1.0	1.0699999999999998	-1.6756260346233702	3.011998192461093	235073	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.5119999999999998	1.984	1.99	1.2666666666666666	1.34	1.0	1.516133333333333	-1.4328980712963515	3.0119972558483483	235073	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.03262397893414415	3.0121641123993315	235073	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.056	1.1440000000000001	1.39	1.0266666666666666	1.02	1.36	1.1881333333333333	1.7931186384872009	3.0140976897329885	430115	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.24	1.032	1.03	1.3066666666666666	1.02	1.0	1.0777333333333334	-1.2328211938689997	3.3697479879693883	430115	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.608	1.056	1.24	1.0133333333333334	1.0	1.0	1.0618666666666667	-1.4083688867358215	3.012022072937293	430115	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.768	2.2640000000000002	2.0	1.2533333333333334	1.74	1.08	1.6674666666666669	-1.4043243074226426	3.0119972558483417	430115	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.012970586075757731	3.0121642943627367	430115	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	2.944	1.104	1.31	1.2666666666666666	1.0	1.36	1.2081333333333335	1.3049575314220396	3.0139641133034663	861462	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.536	1.0	1.02	2.5733333333333333	1.1	1.12	1.3626666666666667	-0.7003680875779528	3.8662951227608846	861462	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.472	1.056	1.24	1.0133333333333334	1.04	1.0	1.0698666666666667	-1.7555741158475178	3.012021334663036	861462	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.536	2.2159999999999997	1.6	1.2533333333333334	1.36	1.12	1.509866666666667	-1.220915965277087	3.0119972558483483	861462	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.56	1.5	1.32	1.4252	0.13568495351495752	3.0121637325891535	861462	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.032	1.504	1.21	1.3066666666666666	1.34	1.36	1.3441333333333334	2.0092971885144637	3.0141566965932487	42373	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.5839999999999996	1.0	1.03	2.56	1.02	1.04	1.3299999999999998	1.560430726803527	3.5051899191223512	42373	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.584	1.08	1.21	1.04	1.0	1.0	1.0659999999999998	-1.7296938458412559	3.0120264833156543	42373	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.5119999999999998	1.7919999999999998	1.68	1.2266666666666666	1.28	1.04	1.4037333333333333	1.0560705853354837	3.011997255848347	42373	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.008204570217633246	3.0121643590139686	42373	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.032	1.7280000000000002	1.2	1.72	1.08	1.0	1.3456	1.2645217141846774	3.013345906608345	68594	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.792	1.656	1.29	2.933333333333333	1.48	1.4	1.751866666666667	0.3793740645645064	3.6573791866969994	68594	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.4240000000000002	1.072	1.27	1.0133333333333334	1.02	1.0	1.0750666666666668	-1.775658383685343	3.012001472184205	68594	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.504	2.208	1.55	1.2266666666666666	1.24	1.28	1.5009333333333337	1.7583947325164435	3.0119972558483448	68594	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.053912540306862634	3.012164020727455	68594	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.0	1.776	1.11	1.8666666666666667	1.6	1.24	1.5185333333333333	1.8550687248520437	3.0141871835793834	916968	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.1519999999999997	1.016	1.06	1.2533333333333334	1.46	1.08	1.1738666666666666	-0.7475099089116054	3.277996101570789	916968	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.3840000000000001	1.048	1.19	1.0266666666666666	1.0	1.0	1.0529333333333333	-1.6817332933555775	3.0119991047905583	916968	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.92	2.104	1.96	1.3066666666666666	1.56	1.36	1.6581333333333332	-1.4690416684238994	3.0119972558483483	916968	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.005867347706586719	3.0121643406369314	916968	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.056	1.1520000000000001	1.11	1.0	1.02	1.2	1.0964	2.099717280827073	3.0137391965773057	612045	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.904	1.3359999999999999	1.22	2.853333333333333	1.34	1.24	1.5978666666666668	-0.17970989769616974	3.4404324778725384	612045	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.6640000000000001	1.048	1.26	1.04	1.0	1.0	1.0696	-1.765817683727117	3.0119944137291186	612045	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.4880000000000002	2.064	1.5	1.2266666666666666	1.18	1.04	1.4021333333333332	1.3897942962754075	3.0119972558483417	612045	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.56	1.5	1.32	1.4252	0.09543419188427396	3.0121638121145344	612045	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.2319999999999998	1.328	1.34	1.44	1.04	1.4	1.3096	2.044074824496488	3.0133670914331914	391777	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.496	1.0	1.0	2.4	1.06	1.0	1.2920000000000005	-0.13451254638979254	3.5370431376398934	391777	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.536	1.064	1.24	1.0133333333333334	1.04	1.0	1.0714666666666668	-1.6337357214625017	3.0119982586786986	391777	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.48	2.16	1.49	1.2133333333333334	1.18	1.48	1.5046666666666666	-1.2124364643201628	3.011997255848347	391777	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.02987745903317985	3.0121642200945336	391777	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	2.872	1.3519999999999999	1.32	1.4533333333333334	1.48	1.68	1.4570666666666667	1.8618340048667381	3.0132489209492417	501768	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.76	1.3840000000000001	1.18	2.893333333333333	1.36	1.24	1.6114666666666668	0.4700761625684666	3.347572054642641	501768	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.6640000000000001	1.072	1.26	1.0533333333333332	1.0	1.0	1.0770666666666666	-1.7843113402743225	3.0120051706743416	501768	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.864	2.128	1.82	1.2533333333333334	1.58	1.64	1.6842666666666668	1.164618199977887	3.0119972558483417	501768	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	-0.008672340121143955	3.012164488397725	501768	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.24	1.224	1.24	1.0266666666666666	1.12	1.4	1.2021333333333335	2.0625465335608646	3.0132764785726027	440237	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.8160000000000003	1.4240000000000002	1.08	2.973333333333333	1.32	1.24	1.6074666666666666	1.2437013161751642	3.2472553055504303	440237	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.536	1.056	1.22	1.0533333333333332	1.04	1.0	1.0738666666666667	-1.7852360789909103	3.012003794673811	440237	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.472	2.144	1.58	1.2	1.18	1.28	1.4768	-1.5863900593769509	3.011997255848347	440237	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.05952245934957109	3.0121640682268547	440237	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.08	1.12	1.22	1.2266666666666666	1.0	1.04	1.1213333333333333	2.030216921246527	3.0132535687194335	234958	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	3.28	3.2960000000000003	3.42	3.2666666666666666	3.06	3.16	3.240533333333333	0.08514214564910233	4.154776295703855	234958	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.4080000000000001	1.048	1.23	1.04	1.02	1.04	1.0756	-1.7430737968200218	3.0120249657225178	234958	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.456	2.048	1.59	1.2266666666666666	1.18	1.0	1.4089333333333331	-1.48385989137914	3.011997255848344	234958	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.56	1.5	1.32	1.4252	0.08455383322781218	3.0121638450499906	234958	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	2.912	1.5119999999999998	1.23	1.56	1.18	1.44	1.3844	1.3114592959409077	3.0138405041957976	545039	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	3.4	3.408	3.33	3.4	3.02	2.92	3.2156	-0.6778145488945626	3.824567537343455	545039	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.52	1.056	1.23	1.0133333333333334	1.04	1.0	1.0678666666666667	-1.532266886234096	3.01200589083448	545039	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.472	2.1519999999999997	1.48	1.2266666666666666	1.18	1.36	1.4797333333333331	1.4080279906160118	3.011997255848345	545039	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	-0.008930585215833908	3.0121644912115686	545039	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	2.92	1.544	1.14	1.04	1.16	1.44	1.2648	2.0992809725234465	3.0137920692596927	679	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.832	1.5119999999999998	1.19	2.92	1.34	1.36	1.6644	0.7970806492917554	3.6036306522142074	679	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.472	1.048	1.25	1.0133333333333334	1.0	1.0	1.0622666666666667	-1.7058170860853639	3.011995580322643	679	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.7919999999999998	2.088	2.24	1.2933333333333332	1.7	1.04	1.6722666666666668	1.600083856171025	3.0119972558483474	679	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.04305930502577155	3.012164046479905	679	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.112	1.4240000000000002	1.18	1.04	1.1	1.4	1.2288	2.217016350797572	3.0148416474783617	372773	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.888	1.32	1.03	2.8	1.12	1.16	1.4860000000000002	0.3125864251364222	3.2495861005326523	372773	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.48	1.072	1.3	1.0133333333333334	1.02	1.0	1.0810666666666666	-1.7866307777989836	3.012006192961728	372773	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.48	2.16	1.5	1.2133333333333334	1.18	1.48	1.5066666666666666	-1.4555852021824387	3.0119972558483417	372773	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.56	1.5466666666666666	1.5	1.32	1.4205333333333334	-0.024852638851541497	3.0121647507946303	372773	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.04	1.464	1.17	1.36	1.6	1.08	1.3348	1.3523933576066245	3.014737550350268	951382	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.456	1.008	1.01	2.3866666666666667	1.1	1.0	1.3009333333333335	-1.753617005711385	3.464254674191791	951382	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.472	1.064	1.24	1.04	1.0	1.0	1.0688	-1.7768895233377695	3.0120017166395963	951382	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.92	2.208	1.98	1.28	1.72	1.2	1.6776	-1.2439573275245737	3.0119972558483434	951382	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.025914057179156187	3.0121642151305115	951382	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.1919999999999997	1.44	1.37	1.9066666666666667	1.72	1.32	1.5513333333333337	1.6572581483799143	3.0144789663988343	319578	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.8480000000000003	1.4240000000000002	1.24	3.026666666666667	1.44	1.36	1.6981333333333333	-1.3416801535608025	3.8699357744020912	319578	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.432	1.056	1.23	1.04	1.0	1.0	1.0652	-1.5760053372821181	3.012003275473687	319578	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.5119999999999998	1.976	2.04	1.2533333333333334	1.22	1.0	1.497866666666667	-1.4751717718686568	3.0119972558483474	319578	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.01446013007125766	3.0121643478034783	319578	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.08	1.496	1.35	1.106666666666667	1.22	1.52	1.3385333333333331	2.176371576035066	3.0131822769693155	709275	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.92	1.344	1.23	2.933333333333333	1.54	1.16	1.6414666666666666	0.35832008618669964	3.7888063686290065	709275	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.56	1.08	1.23	1.04	1.0	1.04	1.0779999999999998	-1.5164072946748357	3.0120080214624787	709275	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.472	2.16	1.48	1.2266666666666666	1.18	1.4	1.4893333333333334	-1.183147890994849	3.0119972558483483	709275	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.018328775542098462	3.0121642850894585	709275	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.272	1.44	1.64	1.0266666666666666	1.34	1.32	1.3533333333333333	2.089449599293012	3.013498008736815	573526	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.4	1.0	1.04	2.373333333333333	1.12	1.12	1.3306666666666669	-1.5847885442616405	3.164588364645788	573526	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.568	1.032	1.27	1.04	1.0	1.0	1.0684	-1.7227891433269578	3.0119989289631377	573526	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
ica	1.52	1.88	1.73	1.2	1.2	1.0	1.402	1.1663837864356026	3.011997255848347	573526	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
nmf	1.0	1.176	1.57	1.5466666666666666	1.5	1.32	1.4225333333333334	0.0685503025326562	3.012163956930507	573526	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
tybalt	3.0	1.4080000000000001	1.31	1.4	1.12	1.0	1.2476	1.235833891537235	3.0137103278821558	801092	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
adage	2.6239999999999997	1.008	1.02	2.466666666666667	1.1	1.04	1.3269333333333333	0.3144265601920264	3.4070573611525585	801092	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
pca	1.456	1.056	1.22	1.0533333333333332	1.0	1.0	1.0658666666666663	-1.7689777789998495	3.0119935458497893	801092	1.0	4000	500	data/simulation/sim_data_samplesize_4000_noise_1_genes_500.tsv
